word,count,rank,In Top,letter score,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z
nesgc,516011,4595,5000,9.54,0,0,2.3,0,5.92,0,0.1,0,0,0,0,0,0,0.11,0,0,0,0,1.11,0,0,0,0,0,0,0
asian,66078353,225,5000,9.52,4.32,0,0,0,0,0,0,0,3.98,0,0,0,0,0.11,0,0,0,0,1.11,0,0,0,0,0,0,0
nazis,1694605,2500,5000,9.52,4.32,0,0,0,0,0,0,0,3.98,0,0,0,0,0.11,0,0,0,0,1.11,0,0,0,0,0,0,
sinai,1518310,2647,5000,9.52,4.32,0,0,0,0,0,0,0,3.98,0,0,0,0,0.11,0,0,0,0,1.11,0,0,0,0,0,0,0
asain,673369,3995,5000,9.52,4.32,0,0,0,0,0,0,0,3.98,0,0,0,0,0.11,0,0,0,0,1.11,0,0,0,0,0,0,0
sayin,493494,4706,5000,9.52,4.32,0,0,0,0,0,0,0,3.98,0,0,0,0,0.11,0,0,0,0,1.11,0,0,0,0,0,,0
chant,1374428,2777,5000,9.51,4.32,0,2.3,0,0,0,0,0.69,0,0,0,0,0,0.11,0,0,0,0,0,2.09,0,0,0,0,0,0
cajun,2262690,2158,5000,9.51,4.32,0,2.3,0,0,0,0,0,0,2.61,0,0,0,0.11,0,0,0,0,0,0,0.17,0,0,0,0,0
duran,1573846,2594,5000,9.51,4.32,0,0,2.03,0,0,0,0,0,0,0,0,0,0.11,0,0,0,2.88,0,0,0.17,0,0,0,0,0
duffy,1487687,2683,5000,9.51,0,0,0,2.03,0,7.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0,0,0,,0
sigia,527478,4547,5000,9.51,4.32,0,0,0,0,0,0.1,0,3.98,0,0,0,0,0,0,0,0,0,1.11,0,0,0,0,0,0,0
grant,47609624,300,5000,9.5,4.32,0,0,0,0,0,0.1,0,0,0,0,0,0,0.11,0,0,0,2.88,0,2.09,0,0,0,0,0,0
carry,33056477,407,5000,9.5,4.32,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.88,0,0,0,0,0,0,,0
crazy,23032837,507,5000,9.5,4.32,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.88,0,0,0,0,0,0,,
trang,1410775,2747,5000,9.5,4.32,0,0,0,0,0,0.1,0,0,0,0,0,0,0.11,0,0,0,2.88,0,2.09,0,0,0,0,0,0
accra,577217,4326,5000,9.5,4.32,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.88,0,0,0,0,0,0,0,0
guard,21137924,540,5000,9.5,4.32,0,0,2.03,0,0,0.1,0,0,0,0,0,0,0,0,0,0,2.88,0,0,0.17,0,0,0,0,0
gusto,512932,4613,5000,9.49,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,6.02,0,0,0,1.11,2.09,0.17,0,0,0,0,0
watch,92006970,169,5000,9.47,4.32,0,2.3,0,0,0,0,0.69,0,0,0,0,0,0,0,0,0,0,0,2.09,0,0,0.07,0,0,0
uttar,757740,3755,5000,9.46,4.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.88,0,2.09,0.17,0,0,0,0,0
dumas,842623,3550,5000,9.45,4.32,0,0,2.03,0,0,0,0,0,0,0,0,1.82,0,0,0,0,0,1.11,0,0.17,0,0,0,0,0
sound,100010833,158,5000,9.44,0,0,0,2.03,0,0,0,0,0,0,0,0,0,0.11,6.02,0,0,0,1.11,0,0.17,0,0,0,0,0
grand,56599468,262,5000,9.44,4.32,0,0,2.03,0,0,0.1,0,0,0,0,0,0,0.11,0,0,0,2.88,0,0,0,0,0,0,0,0
incur,1984112,2295,5000,9.44,0,0,2.3,0,0,0,0,0,3.98,0,0,0,0,0.11,0,0,0,2.88,0,0,0.17,0,0,0,0,0
scene,29372413,449,5000,9.44,0,0,2.3,0,5.92,0,0,0,0,0,0,0,0,0.11,0,0,0,0,1.11,0,0,0,0,0,0,0
cocos,2354000,2089,5000,9.43,0,0,2.3,0,0,0,0,0,0,0,0,0,0,0,6.02,0,0,0,1.11,0,0,0,0,0,0,0
tongs,531760,4526,5000,9.43,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0.11,6.02,0,0,0,1.11,2.09,0,0,0,0,0,0
secsg,2771556,1918,5000,9.43,0,0,2.3,0,5.92,0,0.1,0,0,0,0,0,0,0,0,0,0,0,1.11,0,0,0,0,0,0,0
discs,10404995,877,5000,9.42,0,0,2.3,2.03,0,0,0,0,3.98,0,0,0,0,0,0,0,0,0,1.11,0,0,0,0,0,0,0
venus,4618752,1460,5000,9.42,0,0,0,0,5.92,0,0,0,0,0,0,0,0,0.11,0,0,0,0,1.11,0,0.17,2.11,0,0,0,0
varna,769723,3703,5000,9.42,4.32,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0,2.88,0,0,0,2.11,0,0,0,0
drawn,14827380,685,5000,9.41,4.32,0,0,2.03,0,0,0,0,0,0,0,0,0,0.11,0,0,0,2.88,0,0,0,0,0.07,0,0,0
gravy,1441099,2715,5000,9.41,4.32,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,2.88,0,0,0,2.11,0,0,,0
catch,20400979,554,5000,9.4,4.32,0,2.3,0,0,0,0,0.69,0,0,0,0,0,0,0,0,0,0,0,2.09,0,0,0,0,0,0
towns,13337599,752,5000,9.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,6.02,0,0,0,1.11,2.09,0,0,0.07,0,0,0
tunes,6610108,1172,5000,9.4,0,0,0,0,5.92,0,0,0,0,0,0,0,0,0.11,0,0,0,0,1.11,2.09,0.17,0,0,0,0,0
yacht,5932756,1249,5000,9.4,4.32,0,2.3,0,0,0,0,0.69,0,0,0,0,0,0,0,0,0,0,0,2.09,0,0,0,0,,0
hatch,3896261,1617,5000,9.4,4.32,0,2.3,0,0,0,0,0.69,0,0,0,0,0,0,0,0,0,0,0,2.09,0,0,0,0,0,0
cathy,3575710,1688,5000,9.4,4.32,0,2.3,0,0,0,0,0.69,0,0,0,0,0,0,0,0,0,0,0,2.09,0,0,0,0,,0
unset,1035406,3206,5000,9.4,0,0,0,0,5.92,0,0,0,0,0,0,0,0,0.11,0,0,0,0,1.11,2.09,0.17,0,0,0,0,0
achat,524619,4560,5000,9.4,4.32,0,2.3,0,0,0,0,0.69,0,0,0,0,0,0,0,0,0,0,0,2.09,0,0,0,0,0,0
targa,547379,4453,5000,9.39,4.32,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,2.88,0,2.09,0,0,0,0,0,0
guest,55293215,269,5000,9.39,0,0,0,0,5.92,0,0.1,0,0,0,0,0,0,0,0,0,0,0,1.11,2.09,0.17,0,0,0,0,0
stout,1939514,2332,5000,9.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.02,0,0,0,1.11,2.09,0.17,0,0,0,0,0
touts,473474,4794,5000,9.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.02,0,0,0,1.11,2.09,0.17,0,0,0,0,0
studi,781866,3678,5000,9.38,0,0,0,2.03,0,0,0,0,3.98,0,0,0,0,0,0,0,0,0,1.11,2.09,0.17,0,0,0,0,0
music,414028837,14,5000,9.38,0,0,2.3,0,0,0,0,0,3.98,0,0,0,1.82,0,0,0,0,0,1.11,0,0.17,0,0,0,0,0
pumps,9456489,945,5000,9.38,0,0,0,0,0,0,0,0,0,0,0,0,1.82,0,0,6.28,0,0,1.11,0,0.17,0,0,0,0,0
mumps,517472,4590,5000,9.38,0,0,0,0,0,0,0,0,0,0,0,0,1.82,0,0,6.28,0,0,1.11,0,0.17,0,0,0,0,0
randy,8110369,1048,5000,9.34,4.32,0,0,2.03,0,0,0,0,0,0,0,0,0,0.11,0,0,0,2.88,0,0,0,0,0,0,,0
downs,4578206,1470,5000,9.34,0,0,0,2.03,0,0,0,0,0,0,0,0,0,0.11,6.02,0,0,0,1.11,0,0,0,0.07,0,0,0
statm,699855,3909,5000,9.34,4.32,0,0,0,0,0,0,0,0,0,0,0,1.82,0,0,0,0,0,1.11,2.09,0,0,0,0,0,0
nudes,3964133,1601,5000,9.34,0,0,0,2.03,5.92,0,0,0,0,0,0,0,0,0.11,0,0,0,0,1.11,0,0.17,0,0,0,0,0
dunes,2088285,2248,5000,9.34,0,0,0,2.03,5.92,0,0,0,0,0,0,0,0,0.11,0,0,0,0,1.11,0,0.17,0,0,0,0,0
toons,3318074,1750,5000,9.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,6.02,0,0,0,1.11,2.09,0,0,0,0,0,0
tyson,1910539,2347,5000,9.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,6.02,0,0,0,1.11,2.09,0,0,0,0,,0
stony,1907651,2352,5000,9.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,6.02,0,0,0,1.11,2.09,0,0,0,0,,0
gents,1239020,2926,5000,9.33,0,0,0,0,5.92,0,0.1,0,0,0,0,0,0,0.11,0,0,0,0,1.11,2.09,0,0,0,0,0,0
tonos,467009,4833,5000,9.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,6.02,0,0,0,1.11,2.09,0,0,0,0,0,0
notts,454256,4915,5000,9.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,6.02,0,0,0,1.11,2.09,0,0,0,0,0,0
grady,1254116,2904,5000,9.33,4.32,0,0,2.03,0,0,0.1,0,0,0,0,0,0,0,0,0,0,2.88,0,0,0,0,0,0,,0
garda,866274,3503,5000,9.33,4.32,0,0,2.03,0,0,0.1,0,0,0,0,0,0,0,0,0,0,2.88,0,0,0,0,0,0,0,0
execs,676432,3984,5000,9.33,0,0,2.3,0,5.92,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11,0,0,0,0,,0,0
stdin,515728,4597,5000,9.32,0,0,0,2.03,0,0,0,0,3.98,0,0,0,0,0.11,0,0,0,0,1.11,2.09,0,0,0,0,0,0
award,59652161,247,5000,9.3,4.32,0,0,2.03,0,0,0,0,0,0,0,0,0,0,0,0,0,2.88,0,0,0,0,0.07,0,0,0
junta,629394,4140,5000,9.3,4.32,0,0,0,0,0,0,0,0,2.61,0,0,0,0.11,0,0,0,0,0,2.09,0.17,0,0,0,0,0
visit,187062316,75,5000,9.29,0,0,0,0,0,0,0,0,3.98,0,0,0,0,0,0,0,0,0,1.11,2.09,0,2.11,0,0,0,0
adams,17620255,604,5000,9.28,4.32,0,0,2.03,0,0,0,0,0,0,0,0,1.82,0,0,0,0,0,1.11,0,0,0,0,0,0,0
cough,3451640,1718,5000,9.28,0,0,2.3,0,0,0,0.1,0.69,0,0,0,0,0,0,6.02,0,0,0,0,0,0.17,0,0,0,0,0
dyson,1646710,2540,5000,9.27,0,0,0,2.03,0,0,0,0,0,0,0,0,0,0.11,6.02,0,0,0,1.11,0,0,0,0,0,,0
synod,1095269,3091,5000,9.27,0,0,0,2.03,0,0,0,0,0,0,0,0,0,0.11,6.02,0,0,0,1.11,0,0,0,0,0,,0
goods,52507183,280,5000,9.26,0,0,0,2.03,0,0,0.1,0,0,0,0,0,0,0,6.02,0,0,0,1.11,0,0,0,0,0,0,0
seven,44224906,318,5000,9.25,0,0,0,0,5.92,0,0,0,0,0,0,0,0,0.11,0,0,0,0,1.11,0,0,2.11,0,0,0,0
teens,70859771,215,5000,9.23,0,0,0,0,5.92,0,0,0,0,0,0,0,0,0.11,0,0,0,0,1.11,2.09,0,0,0,0,0,0
radar,14982375,676,5000,9.23,4.32,0,0,2.03,0,0,0,0,0,0,0,0,0,0,0,0,0,2.88,0,0,0,0,0,0,0,0
tents,3850460,1627,5000,9.23,0,0,0,0,5.92,0,0,0,0,0,0,0,0,0.11,0,0,0,0,1.11,2.09,0,0,0,0,0,0
tense,2320926,2110,5000,9.23,0,0,0,0,5.92,0,0,0,0,0,0,0,0,0.11,0,0,0,0,1.11,2.09,0,0,0,0,0,0
nests,1141883,3043,5000,9.23,0,0,0,0,5.92,0,0,0,0,0,0,0,0,0.11,0,0,0,0,1.11,2.09,0,0,0,0,0,0
stent,630695,4138,5000,9.23,0,0,0,0,5.92,0,0,0,0,0,0,0,0,0.11,0,0,0,0,1.11,2.09,0,0,0,0,0,0
steen,581515,4310,5000,9.23,0,0,0,0,5.92,0,0,0,0,0,0,0,0,0.11,0,0,0,0,1.11,2.09,0,0,0,0,0,0
steyn,447664,4952,5000,9.23,0,0,0,0,5.92,0,0,0,0,0,0,0,0,0.11,0,0,0,0,1.11,2.09,0,0,0,0,,0
woods,14647735,690,5000,9.23,0,0,0,2.03,0,0,0,0,0,0,0,0,0,0,6.02,0,0,0,1.11,0,0,0,0.07,0,0,0
suede,3941313,1606,5000,9.23,0,0,0,2.03,5.92,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11,0,0.17,0,0,0,0,0
turin,1796014,2427,5000,9.23,0,0,0,0,0,0,0,0,3.98,0,0,0,0,0.11,0,0,0,2.88,0,2.09,0.17,0,0,0,0,0
dudes,1144089,3039,5000,9.23,0,0,0,2.03,5.92,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11,0,0.17,0,0,0,0,0
chong,1149303,3032,5000,9.22,0,0,2.3,0,0,0,0.1,0.69,0,0,0,0,0,0.11,6.02,0,0,0,0,0,0,0,0,0,0,0
dists,506494,4643,5000,9.21,0,0,0,2.03,0,0,0,0,3.98,0,0,0,0,0,0,0,0,0,1.11,2.09,0,0,0,0,0,0
sweet,32311923,416,5000,9.19,0,0,0,0,5.92,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11,2.09,0,0,0.07,0,0,0
stews,519188,4583,5000,9.19,0,0,0,0,5.92,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11,2.09,0,0,0.07,0,0,0
maury,533315,4515,5000,9.19,4.32,0,0,0,0,0,0,0,0,0,0,0,1.82,0,0,0,0,2.88,0,0,0.17,0,0,0,,0
maura,444857,4968,5000,9.19,4.32,0,0,0,0,0,0,0,0,0,0,0,1.82,0,0,0,0,2.88,0,0,0.17,0,0,0,0,0
wrong,49156828,293,5000,9.18,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0.11,6.02,0,0,2.88,0,0,0,0,0.07,0,0,0
grown,13931521,723,5000,9.18,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0.11,6.02,0,0,2.88,0,0,0,0,0.07,0,0,0
couch,4581367,1469,5000,9.18,0,0,2.3,0,0,0,0,0.69,0,0,0,0,0,0,6.02,0,0,0,0,0,0.17,0,0,0,0,0
rving,901279,3423,5000,9.18,0,0,0,0,0,0,0.1,0,3.98,0,0,0,0,0.11,0,0,0,2.88,0,0,0,2.11,0,0,0,0
unger,550965,4440,5000,9.18,0,0,0,0,5.92,0,0.1,0,0,0,0,0,0,0.11,0,0,0,2.88,0,0,0.17,0,0,0,0,0
lungs,2828099,1898,5000,9.17,0,0,0,0,0,0,0.1,0,0,0,0,7.68,0,0.11,0,0,0,0,1.11,0,0.17,0,0,0,0,0
nicht,2762565,1920,5000,9.17,0,0,2.3,0,0,0,0,0.69,3.98,0,0,0,0,0.11,0,0,0,0,0,2.09,0,0,0,0,0,0
needs,123595776,127,5000,9.17,0,0,0,2.03,5.92,0,0,0,0,0,0,0,0,0.11,0,0,0,0,1.11,0,0,0,0,0,0,0
sends,7512707,1095,5000,9.17,0,0,0,2.03,5.92,0,0,0,0,0,0,0,0,0.11,0,0,0,0,1.11,0,0,0,0,0,0,0
dense,5225392,1354,5000,9.17,0,0,0,2.03,5.92,0,0,0,0,0,0,0,0,0.11,0,0,0,0,1.11,0,0,0,0,0,0,0
ricci,1383784,2771,5000,9.16,0,0,2.3,0,0,0,0,0,3.98,0,0,0,0,0,0,0,0,2.88,0,0,0,0,0,0,0,0
edges,7826115,1070,5000,9.16,0,0,0,2.03,5.92,0,0.1,0,0,0,0,0,0,0,0,0,0,0,1.11,0,0,0,0,0,0,0
dodds,443156,4983,5000,9.16,0,0,0,2.03,0,0,0,0,0,0,0,0,0,0,6.02,0,0,0,1.11,0,0,0,0,0,0,0
menus,8283476,1030,5000,9.13,0,0,0,0,5.92,0,0,0,0,0,0,0,1.82,0.11,0,0,0,0,1.11,0,0.17,0,0,0,0,0
raman,1024735,3223,5000,9.13,4.32,0,0,0,0,0,0,0,0,0,0,0,1.82,0.11,0,0,0,2.88,0,0,0,0,0,0,0,0
ranma,832985,3571,5000,9.13,4.32,0,0,0,0,0,0,0,0,0,0,0,1.82,0.11,0,0,0,2.88,0,0,0,0,0,0,0,0
ryman,447864,4948,5000,9.13,4.32,0,0,0,0,0,0,0,0,0,0,0,1.82,0.11,0,0,0,2.88,0,0,0,0,0,0,,0
witch,6671560,1165,5000,9.13,0,0,2.3,0,0,0,0,0.69,3.98,0,0,0,0,0,0,0,0,0,0,2.09,0,0,0.07,0,0,0
weeds,2634421,1976,5000,9.13,0,0,0,2.03,5.92,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11,0,0,0,0.07,0,0,0
tests,42336117,327,5000,9.12,0,0,0,0,5.92,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11,2.09,0,0,0,0,0,0
texts,12095723,795,5000,9.12,0,0,0,0,5.92,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11,2.09,0,0,0,,0,0
estee,1181090,2991,5000,9.12,0,0,0,0,5.92,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11,2.09,0,0,0,0,0,0
estes,1168709,3001,5000,9.12,0,0,0,0,5.92,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11,2.09,0,0,0,0,0,0
cheng,2052211,2262,5000,9.12,0,0,2.3,0,5.92,0,0.1,0.69,0,0,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0
mints,672742,3998,5000,9.11,0,0,0,0,0,0,0,0,3.98,0,0,0,1.82,0.11,0,0,0,0,1.11,2.09,0,0,0,0,0,0
grind,2482307,2033,5000,9.1,0,0,0,2.03,0,0,0.1,0,3.98,0,0,0,0,0.11,0,0,0,2.88,0,0,0,0,0,0,0,0
rerun,763880,3735,5000,9.08,0,0,0,0,5.92,0,0,0,0,0,0,0,0,0.11,0,0,0,2.88,0,0,0.17,0,0,0,0,0
irvin,647619,4080,5000,9.08,0,0,0,0,0,0,0,0,3.98,0,0,0,0,0.11,0,0,0,2.88,0,0,0,2.11,0,0,0,0
tough,13560922,743,5000,9.07,0,0,0,0,0,0,0.1,0.69,0,0,0,0,0,0,6.02,0,0,0,0,2.09,0.17,0,0,0,0,0
ought,7523238,1093,5000,9.07,0,0,0,0,0,0,0.1,0.69,0,0,0,0,0,0,6.02,0,0,0,0,2.09,0.17,0,0,0,0,0
druid,1160196,3015,5000,9.06,0,0,0,2.03,0,0,0,0,3.98,0,0,0,0,0,0,0,0,2.88,0,0,0.17,0,0,0,0,0
seeds,11196921,835,5000,9.06,0,0,0,2.03,5.92,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11,0,0,0,0,0,0,0
juicy,3778910,1638,5000,9.06,0,0,2.3,0,0,0,0,0,3.98,2.61,0,0,0,0,0,0,0,0,0,0,0.17,0,0,0,,0
deeds,3636121,1671,5000,9.06,0,0,0,2.03,5.92,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11,0,0,0,0,0,0,0
hitch,2730000,1931,5000,9.06,0,0,2.3,0,0,0,0,0.69,3.98,0,0,0,0,0,0,0,0,0,0,2.09,0,0,0,0,0,0
itchy,1181967,2989,5000,9.06,0,0,2.3,0,0,0,0,0.69,3.98,0,0,0,0,0,0,0,0,0,0,2.09,0,0,0,0,,0
moons,1073540,3127,5000,9.06,0,0,0,0,0,0,0,0,0,0,0,0,1.82,0.11,6.02,0,0,0,1.11,0,0,0,0,0,0,0
tryin,1043806,3193,5000,9.06,0,0,0,0,0,0,0,0,3.98,0,0,0,0,0.11,0,0,0,2.88,0,2.09,0,0,0,0,,0
desde,880422,3473,5000,9.06,0,0,0,2.03,5.92,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11,0,0,0,0,0,0,0
gulls,485882,4736,5000,9.06,0,0,0,0,0,0,0.1,0,0,0,0,7.68,0,0,0,0,0,0,1.11,0,0.17,0,0,0,0,0
slugs,450646,4933,5000,9.06,0,0,0,0,0,0,0.1,0,0,0,0,7.68,0,0,0,0,0,0,1.11,0,0.17,0,0,0,0,0
minds,9529696,936,5000,9.05,0,0,0,2.03,0,0,0,0,3.98,0,0,0,1.82,0.11,0,0,0,0,1.11,0,0,0,0,0,0,0
msgid,7711057,1083,5000,9.04,0,0,0,2.03,0,0,0.1,0,3.98,0,0,0,1.82,0,0,0,0,0,1.11,0,0,0,0,0,0,0
hunks,4776866,1425,5000,9.03,0,0,0,0,0,0,0,0.69,0,0,6.95,0,0,0.11,0,0,0,0,1.11,0,0.17,0,0,0,0,0
marry,4388137,1507,5000,9.02,4.32,0,0,0,0,0,0,0,0,0,0,0,1.82,0,0,0,0,2.88,0,0,0,0,0,0,,0
hound,2228633,2179,5000,9.02,0,0,0,2.03,0,0,0,0.69,0,0,0,0,0,0.11,6.02,0,0,0,0,0,0.17,0,0,0,0,0
muses,535008,4505,5000,9.02,0,0,0,0,5.92,0,0,0,0,0,0,0,1.82,0,0,0,0,0,1.11,0,0.17,0,0,0,0,0
hence,14992334,675,5000,9.02,0,0,2.3,0,5.92,0,0,0.69,0,0,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0
green,108287905,145,5000,9.01,0,0,0,0,5.92,0,0.1,0,0,0,0,0,0,0.11,0,0,0,2.88,0,0,0,0,0,0,0,0
genre,22344091,517,5000,9.01,0,0,0,0,5.92,0,0.1,0,0,0,0,0,0,0.11,0,0,0,2.88,0,0,0,0,0,0,0,0
thong,7747699,1074,5000,9.01,0,0,0,0,0,0,0.1,0.69,0,0,0,0,0,0.11,6.02,0,0,0,0,2.09,0,0,0,0,0,0
dough,3032657,1836,5000,9.01,0,0,0,2.03,0,0,0.1,0.69,0,0,0,0,0,0,6.02,0,0,0,0,0,0.17,0,0,0,0,0
gener,478604,4765,5000,9.01,0,0,0,0,5.92,0,0.1,0,0,0,0,0,0,0.11,0,0,0,2.88,0,0,0,0,0,0,0,0
sarah,21321998,537,5000,9,4.32,0,0,0,0,0,0,0.69,0,0,0,0,0,0,0,0,0,2.88,1.11,0,0,0,0,0,0,0
harsh,4087715,1574,5000,9,4.32,0,0,0,0,0,0,0.69,0,0,0,0,0,0,0,0,0,2.88,1.11,0,0,0,0,0,0,0
misty,2651773,1969,5000,9,0,0,0,0,0,0,0,0,3.98,0,0,0,1.82,0,0,0,0,0,1.11,2.09,0,0,0,0,,0
mitts,606942,4216,5000,9,0,0,0,0,0,0,0,0,3.98,0,0,0,1.82,0,0,0,0,0,1.11,2.09,0,0,0,0,0,0
syrah,480410,4759,5000,9,4.32,0,0,0,0,0,0,0.69,0,0,0,0,0,0,0,0,0,2.88,1.11,0,0,0,0,0,,0
mists,452867,4921,5000,9,0,0,0,0,0,0,0,0,3.98,0,0,0,1.82,0,0,0,0,0,1.11,2.09,0,0,0,0,0,0
rigid,4240019,1541,5000,8.99,0,0,0,2.03,0,0,0.1,0,3.98,0,0,0,0,0,0,0,0,2.88,0,0,0,0,0,0,0,0
newer,7122879,1126,5000,8.98,0,0,0,0,5.92,0,0,0,0,0,0,0,0,0.11,0,0,0,2.88,0,0,0,0,0.07,0,0,0
renew,6561081,1175,5000,8.98,0,0,0,0,5.92,0,0,0,0,0,0,0,0,0.11,0,0,0,2.88,0,0,0,0,0.07,0,0,0
newry,536809,4498,5000,8.98,0,0,0,0,5.92,0,0,0,0,0,0,0,0,0.11,0,0,0,2.88,0,0,0,0,0.07,0,,0
youth,51426255,283,5000,8.97,0,0,0,0,0,0,0,0.69,0,0,0,0,0,0,6.02,0,0,0,0,2.09,0.17,0,0,0,,0
worry,13243591,753,5000,8.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.02,0,0,2.88,0,0,0,0,0.07,0,,0
semen,1553302,2614,5000,8.96,0,0,0,0,5.92,0,0,0,0,0,0,0,1.82,0.11,0,0,0,0,1.11,0,0,0,0,0,0,0
junit,712269,3870,5000,8.96,0,0,0,0,0,0,0,0,3.98,2.61,0,0,0,0.11,0,0,0,0,0,2.09,0.17,0,0,0,0,0
sully,458846,4883,5000,8.96,0,0,0,0,0,0,0,0,0,0,0,7.68,0,0,0,0,0,0,1.11,0,0.17,0,0,0,,0
mossy,470059,4809,5000,8.95,0,0,0,0,0,0,0,0,0,0,0,0,1.82,0,6.02,0,0,0,1.11,0,0,0,0,0,,0
husky,1606901,2567,5000,8.92,0,0,0,0,0,0,0,0.69,0,0,6.95,0,0,0,0,0,0,0,1.11,0,0.17,0,0,0,,0
jammu,856588,3524,5000,8.92,4.32,0,0,0,0,0,0,0,0,2.61,0,0,1.82,0,0,0,0,0,0,0,0.17,0,0,0,0,0
renee,2751273,1923,5000,8.91,0,0,0,0,5.92,0,0,0,0,0,0,0,0,0.11,0,0,0,2.88,0,0,0,0,0,0,0,0
ghent,645064,4089,5000,8.91,0,0,0,0,5.92,0,0.1,0.69,0,0,0,0,0,0.11,0,0,0,0,0,2.09,0,0,0,0,0,0
czech,21849930,527,5000,8.91,0,0,2.3,0,5.92,0,0,0.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
nymph,697326,3920,5000,8.9,0,0,0,0,0,0,0,0.69,0,0,0,0,1.82,0.11,0,6.28,0,0,0,0,0,0,0,0,,0
gerry,2794486,1908,5000,8.9,0,0,0,0,5.92,0,0.1,0,0,0,0,0,0,0,0,0,0,2.88,0,0,0,0,0,0,,0
gregg,2370023,2081,5000,8.9,0,0,0,0,5.92,0,0.1,0,0,0,0,0,0,0,0,0,0,2.88,0,0,0,0,0,0,0,0
greer,1353554,2807,5000,8.9,0,0,0,0,5.92,0,0.1,0,0,0,0,0,0,0,0,0,0,2.88,0,0,0,0,0,0,0,0
regex,1172064,2997,5000,8.9,0,0,0,0,5.92,0,0.1,0,0,0,0,0,0,0,0,0,0,2.88,0,0,0,0,0,,0,0
zorro,994277,3267,5000,8.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.02,0,0,2.88,0,0,0,0,0,0,0,
htdig,448144,4946,5000,8.89,0,0,0,2.03,0,0,0.1,0.69,3.98,0,0,0,0,0,0,0,0,0,0,2.09,0,0,0,0,0,0
howto,6907401,1143,5000,8.87,0,0,0,0,0,0,0,0.69,0,0,0,0,0,0,6.02,0,0,0,0,2.09,0,0,0.07,0,0,0
width,25182453,488,5000,8.86,0,0,0,2.03,0,0,0,0.69,3.98,0,0,0,0,0,0,0,0,0,0,2.09,0,0,0.07,0,0,0
ahmad,1832364,2405,5000,8.86,4.32,0,0,2.03,0,0,0,0.69,0,0,0,0,1.82,0,0,0,0,0,0,0,0,0,0,0,0,0
seems,55276661,270,5000,8.85,0,0,0,0,5.92,0,0,0,0,0,0,0,1.82,0,0,0,0,0,1.11,0,0,0,0,0,0,0
messy,2833021,1894,5000,8.85,0,0,0,0,5.92,0,0,0,0,0,0,0,1.82,0,0,0,0,0,1.11,0,0,0,0,0,,0
messe,662879,4032,5000,8.85,0,0,0,0,5.92,0,0,0,0,0,0,0,1.82,0,0,0,0,0,1.11,0,0,0,0,0,0,0
memes,662337,4035,5000,8.85,0,0,0,0,5.92,0,0,0,0,0,0,0,1.82,0,0,0,0,0,1.11,0,0,0,0,0,0,0
cavan,606184,4222,5000,8.84,4.32,0,2.3,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0,0,0,0,0,2.11,0,0,0,0
antcn,555782,4421,5000,8.82,4.32,0,2.3,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0,0,0,2.09,0,0,0,0,0,0
